3905,81901,90946,62876,16500,25789
9206,21081,76320,18795,90946,58352
1638,25362,83813,25789,68240,47931
2470,62876,67462,43791,36934,90946
5191,18795,81901,43791,95840,76320
7818,43791,98948,68240,83813,16500
5819,98948,47931,25789,90943,55826
6890,62876,67462,83813,55826,12404
4385,95840,25362,17539,75060,55826
3294,81901,76320,18795,25362,43791
9254,90946,36934,58352,43791,76320
5502,90946,95840,90943,67462,75060
5644,25362,69560,18795,17539,47931
8011,58352,76320,83813,69560,12404
6539,21081,25362,43791,90943,98948
4922,95840,43791,76320,62876,90946
4920,90946,58352,43791,47931,67462
2132,90946,69560,62876,36934,83813
6644,81901,36934,98948,62876,47931
5230,18795,25362,90946,95840,58352
1077,95840,76320,36934,98948,75060
7616,25362,90946,58352,25789,95840
4146,98948,18795,75060,98494,66852
3360,90946,43791,62876,95840,75060
2567,90946,58352,43791,67462,76320
6704,25362,58352,98948,95840,90946
3974,95840,76320,58352,36934,47931
6203,21081,62876,95840,43791,67462
7470,58352,36934,69560,83813,66852
8679,90946,62876,95840,25362,58352
9469,25362,25789,47931,55826,90943
8845,76320,25789,18795,90943,67462
2663,43791,76320,67462,98948,47931
5064,25362,62876,76320,90946,36934
8374,36934,90946,95840,76320,98948
9274,62876,18795,28965,77034,17539
2337,76320,90946,98948,25362,95840
9134,68240,98494,28965,55469,78631
3639,25362,90946,43791,62876,98948
2282,58352,47931,98948,12404,66852
2449,81901,98948,43791,25362,67462
7610,21081,47931,16500,67462,75060
5519,95840,43791,98948,83813,47931
8539,69560,47931,67462,17539,68240
4717,83813,67462,55826,69560,17539
5465,21081,58352,90946,43791,95840
4113,47931,67462,55826,66852,16500
9644,81901,36934,43791,67462,25362
3644,43791,90943,68240,18795,77034
5514,25789,75060,66852,77034,17539
6379,58352,98948,25789,90943,75060
1024,62876,25789,76320,67462,55826
6426,36934,67462,83813,12404,68240
3688,81901,36934,77034,68240,17539
3229,69560,16500,28965,78624,98494
4711,90946,76320,36934,68240,55826
1215,62876,36934,90946,25362,95840
1624,21081,58352,25362,95840,43791
4390,90946,43791,36934,95840,69560
5952,21081,76320,58352,90946,95840
6396,36934,18795,66852,98494,12404
5873,25362,62876,67462,98948,58352
8932,83813,75060,55469,69862,80587
5828,81901,95840,90946,47931,25789
5995,62876,90943,69560,77034,98494
9821,69560,25789,67462,83813,98494
3687,58352,36934,98948,83813,68240
6079,43791,62876,25362,90946,76320
6120,62876,98948,69560,68240,75060
