9473,76320,17539,68240,25789,90943
6723,96675,98948,83813,17539,66852
7110,96675,83813,66852,68240,76320
4020,66807,17539,98565,78631,32877
4785,68240,18767,98565,17539,80587
6128,76320,95840,66807,66852,39942
4223,90943,25789,98565,68240,18743
3555,88886,39942,18743,98565,68240
3129,18743,17539,66852,68240,91519
7451,39942,80587,43791,32877,80651
5588,76320,18767,18743,66807,39942
2406,88886,17539,28965,81349,38929
8908,98948,68240,66807,80587,39942
4861,83813,91519,68240,90943,18743
3836,96675,98565,66852,18743,91519
7805,96675,98948,18767,18743,98565
1158,90943,88886,98565,18767,80587
1951,96675,82848,83813,66807,90943
1950,91519,66807,17539,78631,80587
3562,98948,39942,28965,43791,32877
3030,98948,25789,18767,68240,95840
2147,83813,91519,18743,76320,68240
2413,88886,83813,76320,18743,80587
4971,17539,66852,98565,25789,88886
5157,98948,18743,66807,66852,39942
3141,88886,18743,98565,66807,39942
9016,98948,76320,91519,68240,28965
1923,96675,76320,25789,90943,66852
7035,76320,17539,98565,25789,66807
8889,25789,66852,17539,18743,98565
1407,98948,83813,91519,98565,66852
8517,82848,83813,88886,17539,80587
2937,66807,98565,18743,25789,90943
1331,90943,25789,98565,18767,28965
2839,96675,17539,66852,25789,68240
9397,91519,88886,68240,66852,80587
1662,82848,25789,95840,28965,78631
2168,18743,98565,76320,83813,66852
8725,17539,18767,18743,91519,25789
2613,96675,18743,76320,98948,66807
2619,98948,66852,76320,17539,66807
2618,90943,39942,25789,98565,66852
7854,76320,28965,80587,75060,80651
6924,82848,96675,91519,83813,98565
6163,18743,98565,66807,39942,95840
2801,98948,83813,76320,17539,98565
7694,76320,17539,78631,80587,28965
7498,82848,25789,98565,18743,76320
4797,66852,66807,39942,80587,78631
1425,90943,76320,17539,39942,68240
3366,98948,83813,98565,39942,66852
4949,98565,28965,55826,78631,38929
7413,98948,17539,18743,18767,91519
6206,83813,25789,90943,17539,98565
6047,83813,68240,17539,66852,18767
2369,66807,68240,80587,95840,43791
8593,96675,91519,17539,95840,28965
3878,96675,25789,68240,98565,66852
8104,66807,81349,38929,69862,29779
8064,96675,83813,98948,68240,78631
3728,98948,25789,68240,90943,18743
2479,96675,98948,83813,98565,95840
6486,96675,68240,90943,18767,18743
7007,66852,28965,78631,80587,18767
7756,83813,68240,17539,88886,18743
9015,76320,17539,98565,18743,88886
2757,18743,66852,98565,17539,95840
7766,88886,83813,68240,66807,39942
4360,98565,18743,91519,90943,25789
4457,96675,82848,39942,18767,90943
4458,18767,91519,18743,95840,25789
5645,82848,76320,83813,66807,91519
8407,68240,98565,25789,90943,88886
4690,82848,96675,68240,39942,18767
7323,83813,66807,95840,25789,90943
7201,82848,68240,66852,95840,25789
5359,25789,83813,90943,76320,66807
1111,76320,66807,90943,39942,25789
1119,91519,18767,39942,95840,55826
2748,83813,18743,76320,17539,91519
9951,18743,90943,25789,83813,76320
9769,82848,76320,83813,98565,39942
5360,82848,96675,98948,68240,66852
2958,82848,39942,18743,91519,90943
5939,98948,17539,83813,76320,91519
1864,66852,83813,17539,76320,25789
