6495,90943,76320,25789,75060,49074
3714,95840,73057,68240,17539,75060
7285,76320,17539,68240,79404,98565
8238,25789,34892,67181,17539,43791
1308,90943,67181,17539,68240,67619
5648,25789,75060,10767,17539,67619
3060,76320,73057,75060,98565,55826
6925,53277,76320,75060,67181,17539
8522,83813,95840,76320,17539,10767
7878,98948,76320,67619,68240,79404
8117,98948,79404,17539,68240,90154
7384,79404,68240,75060,81349,66852
1832,17539,68240,43791,66852,25789
7427,53277,76320,79404,43791,10767
1052,25789,17539,81349,49074,80651
9237,53277,95840,79404,43791,10767
1716,98948,90943,95840,67619,17539
8043,25789,76320,95840,67619,10767
1637,98948,43791,67181,17539,49074
3364,95840,76320,75060,68240,43791
6947,83813,43791,68240,75060,67619
4289,34892,43791,75060,79404,80651
5358,98948,53277,90943,25789,67619
5845,98948,95840,67181,17539,68240
1255,76320,95840,79404,10767,49074
3180,98948,34892,17539,67619,67181
7605,76320,75060,43791,68240,79404
9549,53277,95840,34892,79404,43791
8714,76320,73057,67181,10767,66852
9304,83813,17539,75060,49074,36187
5680,90943,79404,43791,17539,90154
2465,83813,76320,34892,95840,90154
7925,83813,43791,67181,67619,10767
4656,83813,73057,76320,17539,90154
7644,83813,53277,95840,75060,67181
1093,81349,10767,66852,67181,75060
2738,53277,17539,68240,73057,49074
4194,53277,67181,67619,43791,10767
1453,53277,95840,43791,81349,73057
3931,53277,76320,68240,43791,36187
7379,95840,67181,17539,67619,90154
7725,67181,17539,81349,90154,10767
3849,90943,73057,67619,66852,67462
4774,83813,73057,43791,67181,67619
6012,76320,43791,49074,66852,55826
6882,53277,25789,68240,10767,90154
4238,90943,34892,43791,67181,79404
8790,79404,67181,81349,49074,75060
3838,98948,25789,75060,67181,10767
7125,17539,10767,43791,67619,75060
8026,53277,76320,67181,73057,75060
8792,83813,53277,76320,25789,34892
9923,83813,34892,17539,90154,67181
1702,68240,66852,80651,36187,29779
5813,53277,95840,34892,67181,67619
9059,17539,67619,36187,67462,47931
7278,83813,76320,95840,43791,17539
1603,83813,95840,73057,75060,98565
1029,76320,67181,68240,10767,75060
3371,76320,10767,68240,43791,49074
4292,95840,90943,25789,73057,68240
5552,95840,75060,10767,49074,36187
9694,95840,76320,67181,68240,75060
5871,98948,79404,10767,68240,66852
6655,83813,98948,76320,95840,90154
9881,95840,49074,55826,75060,67181
2023,95840,68240,17539,67181,10767
7653,79404,17539,10767,81349,47931
8852,53277,83813,95840,76320,67181
5698,98948,75060,49074,17539,10767
1664,98948,34892,75060,43791,67181
9033,75060,67181,49074,67619,36187
2065,79404,67181,43791,68240,90154
