9366,98948,61337,62876,88886,90865
8787,43566,61337,95840,56824,75060
7384,66852,62876,78631,98565,43566
1832,17539,66852,43791,62876,77034
7599,42400,76320,56824,67462,10767
6644,98948,17539,66852,75060,29779
5828,95840,11245,29779,42400,43566
8714,80651,76320,66852,62876,75060
1464,66852,95840,25362,98103,75060
3994,42400,83813,29779,95840,25362
1951,83813,66852,43791,62876,11245
9703,80651,66852,43791,49074,95840
8026,66852,75060,25362,76320,12404
2260,66852,17539,79404,25362,62876
6012,76320,43791,66852,29779,78631
9951,83813,76320,11245,29779,77034
7605,43791,62876,68240,76320,78631
3849,66852,98565,67462,47931,56824
7035,43791,17539,95840,76320,62876
9304,17539,83813,78631,75060,25362
9491,83813,17539,95840,75060,98103
6704,98948,80651,43791,95840,17539
7638,43791,66852,76320,83813,49074
2757,66852,11245,17539,95840,75060
1257,98565,95840,67462,29779,10767
8011,83813,75060,76320,67462,11245
1395,80651,61337,95840,17539,67462
9469,17539,25362,10767,29779,56824
3812,83813,95840,17539,61337,98565
6580,43791,42400,76320,61337,75060
3584,43791,56824,98565,98103,49074
4199,62876,78631,98103,10767,67462
2937,78631,77034,95840,25362,75060
1331,43791,42400,11245,77034,90865
7025,75060,56824,17539,62876,65829
6177,43791,29779,62876,49074,43566
5247,62876,76320,29779,25362,78631
4296,80651,95840,83813,62876,98103
4292,80651,66852,95840,42400,17539
1638,83813,29779,25362,98565,47931
1007,11245,76320,66852,95840,83813
9128,80651,66852,98565,77034,98103
9821,83813,11245,43566,78631,68240
7345,80651,95840,17539,25362,67462
6925,80651,17539,78631,88886,25362
1635,76320,83813,42400,25362,62876
3364,43791,95840,43566,98565,76320
3366,98948,80651,66852,83813,78631
6203,80651,43791,95840,21081,62876
8374,98948,11245,80651,76320,95840
8065,80651,61337,17539,98565,56824
6882,62876,90865,78631,47931,12404
6486,80651,95840,43791,78631,62876
1024,80651,76320,17539,62876,42400
4861,83813,42400,11245,75060,62876
6352,17539,95840,76320,98565,62876
3371,43791,76320,62876,77034,29779
5819,80651,98948,17539,11245,47931
6054,98948,43791,76320,83813,78631
1511,98948,11245,25362,62876,56824
6495,43791,76320,98565,29779,77034
3905,17539,98565,90865,11245,62876
3868,62876,75060,77034,88886,90865
7285,17539,76320,98565,25362,68240
2738,43791,17539,29779,62876,90865
3060,76320,78631,25362,47931,56824
6741,77034,95840,88886,98494,47931
4458,43791,25362,95840,29779,67462
8407,80651,29779,77034,78631,49074
4690,25362,68240,78631,62876,10767
6379,98948,80651,29779,78631,11245
3347,98948,17539,25362,49074,90865
5359,66852,83813,77034,76320,29779
1111,43791,76320,62876,88886,77034
7470,66852,83813,98565,80587,78631
1118,17539,43791,76320,83813,66852
5928,17539,61337,78631,29779,79404
8845,11245,66852,17539,75060,78631
9441,95840,76320,77034,79404,80587
8792,17539,76320,43566,83813,29779
4717,80651,17539,83813,75060,78631
3229,78631,98565,11245,81349,98494
4711,29779,76320,67462,75060,49074
4390,43791,43566,95840,98565,56824
6462,80651,17539,95840,78631,29779
8760,83813,61337,56824,78631,88886
2958,43791,78631,75060,21081,25362
9694,95840,66852,25362,76320,56824
